"Original asset URL","Type","HTTP status","Local file","Size (bytes)","Status","Note"
"https://cdn.prod.website-files.com/673306db3b111afa559bc378/679207ea247d7e0f606ff70d_attachment%201.webp","image","200","assets/images/679207ea247d7e0f606ff70d_attachment-1.webp","15278","done",""
"https://cdn.prod.website-files.com/673306db3b111afa559bc378/678e5718a9496c3b77c64191_DOCAVIV.webp","image","200","assets/images/678e5718a9496c3b77c64191_DOCAVIV.webp","4506","done",""
"https://cdn.prod.website-files.com/673306db3b111afa559bc378/678e53fbd679a4bb8301a33a_Cinema%20South%20Festival.webp","image","200","assets/images/678e53fbd679a4bb8301a33a_Cinema-South-Festival.webp","6576","done",""
"https://cdn.prod.website-files.com/6728a72e769070a603d43c13/673757a6e5e1b7a35e562945_cannes.png","image","200","assets/images/673757a6e5e1b7a35e562945_cannes.png","79787","done",""
"https://cdn.jsdelivr.net/gh/niccolomiranda/siena/animated_logo_black.mp4","video","200","assets/media/animated_logo_black.mp4","1455700","done",""
"https://cdn.jsdelivr.net/gh/niccolomiranda/siena/intro_mobile.mp4","video","200","assets/media/intro_mobile.mp4","793094","done",""
"https://cdn.jsdelivr.net/gh/niccolomiranda/siena/tutorial-final.mp4","video","200","","18409674","failed","Skipped: exceeds size limit"
"https://d3e54v103j8qbb.cloudfront.net/js/jquery-3.5.1.min.dc5e7f18c8.js?site=6728a72e769070a603d43c13","js","200","assets/js/jquery-3.5.1.min.dc5e7f18c8.js","89476","done",""
"https://cdn.prod.website-files.com/6728a72e769070a603d43c13/js/webflow.schunk.7bfea9800fb08bae.js","js","200","assets/js/webflow.schunk.7bfea9800fb08bae.js","44383","done",""
"https://cdn.prod.website-files.com/6728a72e769070a603d43c13/js/webflow.a0aa6ca1.a7ed9526f3bd2ad7.js","js","200","assets/js/webflow.a0aa6ca1.a7ed9526f3bd2ad7.js","1191","done",""
"https://cdn.jsdelivr.net/gh/niccolomiranda/siena/Savoy-01.mp4","video","200","","16037390","failed","Skipped: exceeds size limit"
"https://cdn.prod.website-files.com/673306db3b111afa559bc378/678fa9d345ccec42ef578cb5_savoy.webp","image","200","assets/images/678fa9d345ccec42ef578cb5_savoy.webp","110314","done",""
"https://cdn.prod.website-files.com/673306db3b111afa559bc378/678fa9d345ccec42ef578cb5_savoy-p-500.webp","image","200","assets/images/678fa9d345ccec42ef578cb5_savoy-p-500.webp","27178","done",""
"https://cdn.prod.website-files.com/673306db3b111afa559bc378/678fa9d345ccec42ef578cb5_savoy-p-800.webp","image","200","assets/images/678fa9d345ccec42ef578cb5_savoy-p-800.webp","61886","done",""
"https://cdn.prod.website-files.com/673306db3b111afa559bc378/678fa9d345ccec42ef578cb5_savoy-p-1080.webp","image","200","assets/images/678fa9d345ccec42ef578cb5_savoy-p-1080.webp","88784","done",""
"https://cdn.prod.website-files.com/673306db3b111afa559bc378/6750c22f214b0f9818f5a920_Savoy%20(0-01-02-06).webp","image","200","assets/images/6750c22f214b0f9818f5a920_Savoy-0-01-02-06-.webp","13982","done",""
"https://cdn.prod.website-files.com/673306db3b111afa559bc378/6750c22fdcfc0cba857005bd_Savoy%20(0-02-12-07).webp","image","200","assets/images/6750c22fdcfc0cba857005bd_Savoy-0-02-12-07-.webp","5574","done",""
"https://cdn.prod.website-files.com/673306db3b111afa559bc378/6750c22ffcd7c8946c32eb23_Savoy%20(0-02-20-02).webp","image","200","assets/images/6750c22ffcd7c8946c32eb23_Savoy-0-02-20-02-.webp","7546","done",""
"https://cdn.prod.website-files.com/673306db3b111afa559bc378/6750c22f7e764933299a8159_Savoy%20(0-02-35-15).webp","image","200","assets/images/6750c22f7e764933299a8159_Savoy-0-02-35-15-.webp","8010","done",""
"https://cdn.prod.website-files.com/673306db3b111afa559bc378/6750c22f39ab8157cdc1814c_Savoy%20(0-02-51-05).webp","image","200","assets/images/6750c22f39ab8157cdc1814c_Savoy-0-02-51-05-.webp","9848","done",""
"https://cdn.prod.website-files.com/673306db3b111afa559bc378/6750c22f443c911cd74ade38_Savoy%20(0-03-53-11).webp","image","200","assets/images/6750c22f443c911cd74ade38_Savoy-0-03-53-11-.webp","10014","done",""
"https://cdn.prod.website-files.com/673306db3b111afa559bc378/6750c22f661412a2154dc811_Savoy%20(0-05-03-12).webp","image","200","assets/images/6750c22f661412a2154dc811_Savoy-0-05-03-12-.webp","9066","done",""
"https://cdn.prod.website-files.com/673306db3b111afa559bc378/6750c22fac504d648dc406b7_Savoy%20(0-06-29-02).webp","image","200","assets/images/6750c22fac504d648dc406b7_Savoy-0-06-29-02-.webp","4472","done",""
